game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201502090MIN,2015,MIN,ATL,19,20,Anthony Bennett,Gorgui Dieng,Kevin Martin,Ricky Rubio,Zach LaVine,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,5,0,1,4,1,1,0,1,0,0,2,1,1,1,2,0.2,0.25,0.0,4,0,3,4,3,0,0,1,1,0,3,3,0,0,6,0.75,0.75,0.0,-1
201502090MIN,2015,MIN,ATL,21,21,Andrew Wiggins,Anthony Bennett,Gorgui Dieng,Kevin Martin,Ricky Rubio,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,3,0,1,3,1,0,0,0,0,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1
201502090MIN,2015,MIN,ATL,22,29,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,17,0,6,14,5,3,1,3,3,0,9,5,4,2,13,0.35294117647058826,0.35714285714285715,0.3333333333333333,15,4,8,11,5,4,3,7,1,0,9,7,2,2,19,0.5333333333333333,0.45454545454545453,0.75,-1
201502090MIN,2015,MIN,ATL,30,30,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,DeMarre Carroll,Elton Brand,Jeff Teague,Kyle Korver,Paul Millsap,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201502090MIN,2015,MIN,ATL,31,32,Andrew Wiggins,Anthony Bennett,Mo Williams,Nikola Pekovic,Shabazz Muhammad,DeMarre Carroll,Elton Brand,Jeff Teague,Kent Bazemore,Paul Millsap,2,2,0,0,0,2,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,2,2,1,1,1,1,0,1,0,0,2,2,0,0,2,0.5,1.0,0.0,-1
201502090MIN,2015,MIN,ATL,33,35,Andrew Wiggins,Anthony Bennett,Gorgui Dieng,Mo Williams,Shabazz Muhammad,DeMarre Carroll,Dennis Schroder,Elton Brand,Kent Bazemore,Mike Scott,5,4,2,5,2,0,0,0,0,0,5,2,3,1,4,0.4,0.4,0.0,4,2,2,2,1,2,1,1,0,0,2,2,0,0,5,0.5,0.5,0.5,-1
201502090MIN,2015,MIN,ATL,36,37,Andrew Wiggins,Anthony Bennett,Gorgui Dieng,Mo Williams,Shabazz Muhammad,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,3,0,2,2,1,1,1,2,0,0,1,1,0,1,5,0.6666666666666666,0.5,1.0,5,0,2,4,1,1,1,1,1,0,3,1,2,0,5,0.4,0.25,1.0,-1
201502090MIN,2015,MIN,ATL,38,38,Anthony Bennett,Gorgui Dieng,Kevin Martin,Mo Williams,Shabazz Muhammad,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201502090MIN,2015,MIN,ATL,39,39,Gorgui Dieng,Kevin Martin,Ricky Rubio,Shabazz Muhammad,Thaddeus Young,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,4,1,2,3,2,1,0,2,1,0,1,0,1,0,4,0.5,0.6666666666666666,0.0,-1
201502090MIN,2015,MIN,ATL,40,40,Gorgui Dieng,Kevin Martin,Ricky Rubio,Shabazz Muhammad,Thaddeus Young,Al Horford,Dennis Schroder,Jeff Teague,Kyle Korver,Mike Scott,2,2,1,1,1,1,0,1,0,0,1,1,0,1,2,0.5,1.0,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201502090MIN,2015,MIN,ATL,41,41,Gorgui Dieng,Kevin Martin,Ricky Rubio,Shabazz Muhammad,Thaddeus Young,Al Horford,DeMarre Carroll,Dennis Schroder,Jeff Teague,Paul Millsap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,1,0,2,0,2,1,2,0.3333333333333333,0.3333333333333333,0.0,-1
201502090MIN,2015,MIN,ATL,42,43,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,DeMarre Carroll,Dennis Schroder,Elton Brand,Jeff Teague,Paul Millsap,6,1,4,6,4,0,0,1,0,0,2,0,2,0,8,0.6666666666666666,0.6666666666666666,0.0,4,1,3,4,3,0,0,0,0,0,1,0,1,0,6,0.75,0.75,0.0,1
201502090MIN,2015,MIN,ATL,44,44,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201502090MIN,2015,MIN,ATL,45,45,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Thaddeus Young,Zach LaVine,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,0,1,2,1,0,0,0,1,0,0,0,0,0,2,0.5,0.5,0.0,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201502090MIN,2015,MIN,ATL,46,46,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Thaddeus Young,Zach LaVine,Al Horford,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201502090MIN,2015,MIN,ATL,47,47,Anthony Bennett,Gorgui Dieng,Shabazz Muhammad,Troy Daniels,Zach LaVine,Dennis Schroder,Elton Brand,John Jenkins,Kent Bazemore,Mike Scott,3,0,2,3,2,0,0,1,1,0,1,1,0,1,4,0.6666666666666666,0.6666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,0,5,Avery Bradley,Brandon Bass,Evan Turner,Jared Sullinger,Marcus Smart,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,12,0,2,5,1,7,1,1,1,0,5,3,2,1,5,0.16666666666666666,0.2,0.14285714285714285,10,1,7,7,6,3,1,7,0,0,8,8,0,1,15,0.7,0.8571428571428571,0.3333333333333333,-1
201502110BOS,2015,BOS,ATL,6,6,Avery Bradley,Evan Turner,Jae Crowder,Marcus Thornton,Tyler Zeller,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,3,0,0,2,0,1,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201502110BOS,2015,BOS,ATL,7,7,Avery Bradley,Evan Turner,Jae Crowder,Marcus Thornton,Tyler Zeller,Al Horford,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,4,0,2,3,2,1,0,1,0,0,3,2,1,0,4,0.5,0.6666666666666666,0.0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,8,8,Evan Turner,Jae Crowder,Marcus Thornton,Tayshaun Prince,Tyler Zeller,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,9,10,Evan Turner,Jae Crowder,Marcus Thornton,Tayshaun Prince,Tyler Zeller,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,3,2,0,3,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,3,3,0,2,0,0.0,0.0,0.0,-1
201502110BOS,2015,BOS,ATL,11,12,Evan Turner,Jae Crowder,Marcus Thornton,Tayshaun Prince,Tyler Zeller,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,6,0,1,5,1,1,0,1,1,0,3,0,3,0,2,0.16666666666666666,0.2,0.0,3,0,2,1,1,2,1,2,0,0,3,2,1,0,5,0.6666666666666666,1.0,0.5,-1
201502110BOS,2015,BOS,ATL,13,16,Brandon Bass,Jae Crowder,James Young,Marcus Smart,Tayshaun Prince,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,9,0,4,7,2,2,2,4,0,0,7,4,3,0,10,0.4444444444444444,0.2857142857142857,1.0,8,0,3,4,2,4,1,2,0,0,3,2,1,0,7,0.375,0.5,0.25,1
201502110BOS,2015,BOS,ATL,17,18,Avery Bradley,Brandon Bass,James Young,Marcus Smart,Tayshaun Prince,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Mike Scott,2,0,1,1,1,1,0,1,1,0,0,0,0,2,2,0.5,1.0,0.0,3,0,3,2,2,1,1,1,0,0,1,1,0,1,7,1.0,1.0,1.0,-1
201502110BOS,2015,BOS,ATL,19,19,Avery Bradley,James Young,Jared Sullinger,Marcus Smart,Tayshaun Prince,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,3,2,0,1,0,2,0,0,0,0,3,1,2,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,20,20,Avery Bradley,Jae Crowder,James Young,Jared Sullinger,Marcus Smart,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,3,0,1,2,1,1,0,1,1,0,1,1,0,0,2,0.3333333333333333,0.5,0.0,-1
201502110BOS,2015,BOS,ATL,21,21,Avery Bradley,Evan Turner,Jared Sullinger,Marcus Thornton,Tyler Zeller,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,22,22,Avery Bradley,Evan Turner,Jared Sullinger,Marcus Thornton,Tyler Zeller,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,23,24,Avery Bradley,Evan Turner,Jared Sullinger,Marcus Thornton,Tyler Zeller,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,3,2,1,2,0,1,1,0,0,0,3,3,0,0,3,0.3333333333333333,0.0,1.0,4,0,0,1,0,3,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,25,29,Avery Bradley,Brandon Bass,Evan Turner,Jared Sullinger,Marcus Thornton,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,12,0,5,7,2,5,3,4,0,0,10,6,4,2,13,0.4166666666666667,0.2857142857142857,0.6,11,2,3,6,1,5,2,2,2,0,5,3,2,0,8,0.2727272727272727,0.16666666666666666,0.4,1
201502110BOS,2015,BOS,ATL,30,30,Avery Bradley,Brandon Bass,Jared Sullinger,Marcus Smart,Marcus Thornton,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,2,0,2,2,2,0,0,1,0,0,1,1,0,1,4,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,31,31,Avery Bradley,Brandon Bass,Evan Turner,Jared Sullinger,Marcus Thornton,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,4,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,2,2,0,0,2,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,32,32,Avery Bradley,Brandon Bass,Evan Turner,Jared Sullinger,Marcus Thornton,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Pero Antic,2,0,1,2,1,0,0,1,0,0,2,2,0,0,2,0.5,0.5,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,33,33,Avery Bradley,Evan Turner,Jae Crowder,Jared Sullinger,Marcus Thornton,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,1,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201502110BOS,2015,BOS,ATL,34,34,Avery Bradley,Evan Turner,Jae Crowder,Jared Sullinger,Tayshaun Prince,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,2,0,1,1,0,1,1,1,0,0,1,0,1,0,3,0.5,0.0,1.0,3,0,1,3,1,0,0,0,0,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201502110BOS,2015,BOS,ATL,35,35,Jae Crowder,James Young,Jared Sullinger,Marcus Smart,Tayshaun Prince,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,2,2,1,1,1,1,0,0,0,0,1,0,1,0,2,0.5,1.0,0.0,1,6,1,1,1,0,0,1,0,0,4,1,3,0,2,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,36,37,Brandon Bass,James Young,Marcus Smart,Tayshaun Prince,Tyler Zeller,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,4,2,0,3,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,2,2,0,0,0,2,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,-1
201502110BOS,2015,BOS,ATL,38,39,Brandon Bass,James Young,Marcus Smart,Tayshaun Prince,Tyler Zeller,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,2,0,1,1,1,1,0,0,0,0,1,1,0,1,2,0.5,1.0,0.0,3,0,1,2,0,1,1,1,0,0,2,1,1,1,3,0.3333333333333333,0.0,1.0,-1
201502110BOS,2015,BOS,ATL,40,40,James Young,Marcus Smart,Marcus Thornton,Tayshaun Prince,Tyler Zeller,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,2,2,1.0,1.0,0.0,-1
201502110BOS,2015,BOS,ATL,41,41,James Young,Marcus Smart,Marcus Thornton,Tayshaun Prince,Tyler Zeller,Al Horford,Dennis Schroder,Jeff Teague,Kyle Korver,Mike Scott,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201502110BOS,2015,BOS,ATL,42,42,Evan Turner,James Young,Marcus Thornton,Tayshaun Prince,Tyler Zeller,DeMarre Carroll,Dennis Schroder,Jeff Teague,Mike Scott,Paul Millsap,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,1
201502110BOS,2015,BOS,ATL,43,43,Evan Turner,James Young,Jared Sullinger,Marcus Thornton,Tayshaun Prince,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201502110BOS,2015,BOS,ATL,44,44,Avery Bradley,Evan Turner,Jared Sullinger,Marcus Thornton,Tayshaun Prince,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201502110BOS,2015,BOS,ATL,45,47,Avery Bradley,Evan Turner,Jared Sullinger,Marcus Smart,Tayshaun Prince,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,7,0,4,5,2,2,2,3,1,0,4,4,0,0,10,0.5714285714285714,0.4,1.0,3,4,1,2,1,1,0,1,0,0,4,3,1,1,2,0.3333333333333333,0.5,0.0,1
201502220MIL,2015,MIL,ATL,0,6,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,John Henson,Khris Middleton,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,10,0,4,7,3,3,1,3,2,0,7,6,1,5,9,0.4,0.42857142857142855,0.3333333333333333,14,0,5,10,5,4,0,2,1,0,8,5,3,3,10,0.35714285714285715,0.5,0.0,-1
201502220MIL,2015,MIL,ATL,7,8,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,John Henson,Khris Middleton,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,2,0,0,1,0,1,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,5,0,2,4,2,1,0,1,0,0,3,2,1,0,4,0.4,0.5,0.0,-1
201502220MIL,2015,MIL,ATL,9,9,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,O.J. Mayo,Zaza Pachulia,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,4,0,1,3,0,1,1,1,1,0,2,0,2,0,3,0.25,0.0,1.0,-1
201502220MIL,2015,MIL,ATL,10,11,Giannis Antetokounmpo,Jared Dudley,O.J. Mayo,Tyler Ennis,Zaza Pachulia,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,3,0,2,3,2,0,0,1,0,0,2,2,0,1,4,0.6666666666666666,0.6666666666666666,0.0,4,0,2,1,1,3,1,2,0,0,1,1,0,0,5,0.5,1.0,0.3333333333333333,-1
201502220MIL,2015,MIL,ATL,12,12,Giannis Antetokounmpo,Jared Dudley,O.J. Mayo,Tyler Ennis,Zaza Pachulia,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201502220MIL,2015,MIL,ATL,13,13,Ersan Ilyasova,Khris Middleton,O.J. Mayo,Tyler Ennis,Zaza Pachulia,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,2,0,2,2,2,0,0,1,0,0,1,1,0,1,4,1.0,1.0,0.0,2,0,1,0,0,2,1,1,0,0,0,0,0,1,3,0.5,0.0,0.5,1
201502220MIL,2015,MIL,ATL,14,17,Ersan Ilyasova,Khris Middleton,O.J. Mayo,Tyler Ennis,Zaza Pachulia,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,3,0,1,2,1,1,0,1,1,0,2,2,0,3,2,0.3333333333333333,0.5,0.0,7,1,4,4,3,3,1,2,0,0,3,2,1,1,9,0.5714285714285714,0.75,0.3333333333333333,-1
201502220MIL,2015,MIL,ATL,18,19,Ersan Ilyasova,Jerryd Bayless,Khris Middleton,Miles Plumlee,O.J. Mayo,Al Horford,DeMarre Carroll,Dennis Schroder,Jeff Teague,Mike Scott,3,0,2,3,2,0,0,0,0,0,1,1,0,1,4,0.6666666666666666,0.6666666666666666,0.0,3,2,1,3,1,0,0,1,1,0,2,1,1,1,2,0.3333333333333333,0.3333333333333333,0.0,1
201502220MIL,2015,MIL,ATL,20,20,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,Khris Middleton,Miles Plumlee,DeMarre Carroll,Dennis Schroder,Jeff Teague,Mike Scott,Paul Millsap,2,0,1,1,1,1,0,1,0,0,1,0,1,0,2,0.5,1.0,0.0,1,2,0,0,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201502220MIL,2015,MIL,ATL,21,21,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,Khris Middleton,Miles Plumlee,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,1
201502220MIL,2015,MIL,ATL,22,24,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,Khris Middleton,Miles Plumlee,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,4,0,2,4,2,0,0,0,0,0,1,1,0,2,4,0.5,0.5,0.0,6,4,2,5,2,1,0,0,0,0,5,2,3,1,4,0.3333333333333333,0.4,0.0,-1
201502220MIL,2015,MIL,ATL,25,30,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,John Henson,Khris Middleton,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,13,5,4,11,3,2,1,3,2,0,6,1,5,2,9,0.3076923076923077,0.2727272727272727,0.5,5,4,2,4,2,1,0,2,0,0,7,4,3,6,4,0.4,0.5,0.0,1
201502220MIL,2015,MIL,ATL,31,31,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,John Henson,Khris Middleton,Al Horford,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,1,4,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,2,4,0,2,0,0,0,0,1,0,3,1,2,1,0,0.0,0.0,0.0,-1
201502220MIL,2015,MIL,ATL,32,32,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,John Henson,O.J. Mayo,Dennis Schroder,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,2,0,2,1,1,1,1,2,0,0,2,2,0,1,5,1.0,1.0,1.0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1
201502220MIL,2015,MIL,ATL,33,34,Giannis Antetokounmpo,Jared Dudley,John Henson,O.J. Mayo,Tyler Ennis,Dennis Schroder,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,2,0,2,2,2,0,0,0,0,0,1,1,0,1,4,1.0,1.0,0.0,4,2,1,3,1,1,0,1,0,0,2,0,2,1,2,0.25,0.3333333333333333,0.0,1
201502220MIL,2015,MIL,ATL,35,35,Ersan Ilyasova,Giannis Antetokounmpo,O.J. Mayo,Tyler Ennis,Zaza Pachulia,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,1,2,0,0,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201502220MIL,2015,MIL,ATL,36,39,Ersan Ilyasova,Giannis Antetokounmpo,O.J. Mayo,Tyler Ennis,Zaza Pachulia,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,9,0,3,9,3,0,0,2,0,0,4,3,1,0,6,0.3333333333333333,0.3333333333333333,0.0,8,2,5,4,2,4,3,5,0,0,5,5,0,0,13,0.625,0.5,0.75,-1
201502220MIL,2015,MIL,ATL,40,40,Ersan Ilyasova,Khris Middleton,Miles Plumlee,O.J. Mayo,Tyler Ennis,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201502220MIL,2015,MIL,ATL,41,44,Jared Dudley,Jerryd Bayless,Khris Middleton,Miles Plumlee,O.J. Mayo,DeMarre Carroll,Dennis Schroder,Kyle Korver,Mike Scott,Paul Millsap,7,3,3,2,2,5,1,2,0,0,4,3,1,0,7,0.42857142857142855,1.0,0.2,8,0,3,3,2,5,1,2,0,0,5,3,2,1,7,0.375,0.6666666666666666,0.2,-1
201502220MIL,2015,MIL,ATL,45,46,Jared Dudley,Jerryd Bayless,Khris Middleton,Miles Plumlee,O.J. Mayo,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,3,0,1,3,1,0,0,0,1,0,1,1,0,1,2,0.3333333333333333,0.3333333333333333,0.0,5,0,3,4,2,1,1,2,1,0,3,2,1,0,7,0.6,0.5,1.0,-1
201502220MIL,2015,MIL,ATL,47,47,Ersan Ilyasova,Khris Middleton,Miles Plumlee,O.J. Mayo,Tyler Ennis,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,1,2,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,1
201502270ATL,2015,ATL,ORL,0,4,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Channing Frye,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo,10,0,8,3,3,7,5,7,0,0,6,6,0,0,21,0.8,1.0,0.7142857142857143,8,2,3,5,2,3,1,1,0,0,3,2,1,2,7,0.375,0.4,0.3333333333333333,1
201502270ATL,2015,ATL,ORL,5,6,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Dewayne Dedmon,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo,3,0,1,2,1,1,0,1,0,0,0,0,0,1,2,0.3333333333333333,0.5,0.0,6,0,2,6,2,0,0,0,0,0,5,2,3,1,4,0.3333333333333333,0.3333333333333333,0.0,-1
201502270ATL,2015,ATL,ORL,7,8,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Dewayne Dedmon,Nikola Vucevic,Tobias Harris,Victor Oladipo,Willie Green,4,0,1,3,1,1,0,1,0,0,2,1,1,0,2,0.25,0.3333333333333333,0.0,1,2,1,1,1,0,0,0,0,0,3,2,1,1,2,1.0,1.0,0.0,-1
201502270ATL,2015,ATL,ORL,9,9,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,Andrew Nicholson,Dewayne Dedmon,Tobias Harris,Victor Oladipo,Willie Green,1,2,0,0,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
