game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201401240HOU,2014,HOU,MEM,20,21,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,Ed Davis,James Johnson,Mike Conley,Mike Miller,Zach Randolph,3,0,2,2,2,1,0,2,0,0,2,2,0,1,4,0.6666666666666666,1.0,0.0,3,0,1,3,1,0,0,1,1,0,1,1,0,1,2,0.3333333333333333,0.3333333333333333,0.0,1
201401240HOU,2014,HOU,MEM,22,22,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,2,2,0,2,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1,4,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201401240HOU,2014,HOU,MEM,23,24,Dwight Howard,James Harden,Jeremy Lin,Omri Casspi,Patrick Beverley,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,5,0,4,2,2,3,2,3,0,0,3,2,1,0,10,0.8,1.0,0.6666666666666666,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401240HOU,2014,HOU,MEM,25,31,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,10,2,5,4,1,6,4,4,0,0,8,7,1,1,14,0.5,0.25,0.6666666666666666,12,3,4,9,2,3,2,3,1,0,7,5,2,1,10,0.3333333333333333,0.2222222222222222,0.6666666666666666,1
201401240HOU,2014,HOU,MEM,32,32,Chandler Parsons,Donatas Motiejunas,James Harden,Omri Casspi,Patrick Beverley,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201401240HOU,2014,HOU,MEM,33,34,Chandler Parsons,Donatas Motiejunas,James Harden,Omri Casspi,Patrick Beverley,Courtney Lee,Ed Davis,James Johnson,Marc Gasol,Mike Conley,3,0,2,1,0,2,2,1,0,0,1,1,0,1,6,0.6666666666666666,0.0,1.0,2,2,1,2,1,0,0,0,0,0,1,1,0,1,2,0.5,0.5,0.0,1
201401240HOU,2014,HOU,MEM,35,35,Chandler Parsons,Donatas Motiejunas,James Harden,Jeremy Lin,Omri Casspi,Courtney Lee,Ed Davis,James Johnson,Marc Gasol,Mike Conley,3,0,1,1,0,2,1,1,0,0,2,0,2,0,3,0.3333333333333333,0.0,0.5,2,0,1,2,1,0,0,1,1,0,1,0,1,1,2,0.5,0.5,0.0,1
201401240HOU,2014,HOU,MEM,36,36,Chandler Parsons,Donatas Motiejunas,James Harden,Jeremy Lin,Omri Casspi,Courtney Lee,Ed Davis,James Johnson,Marc Gasol,Nick Calathes,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201401240HOU,2014,HOU,MEM,37,37,Chandler Parsons,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Patrick Beverley,Courtney Lee,Ed Davis,James Johnson,Mike Miller,Nick Calathes,1,0,1,0,0,1,1,0,0,0,1,1,0,1,3,1.0,0.0,1.0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1
201401240HOU,2014,HOU,MEM,38,38,Chandler Parsons,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Patrick Beverley,Ed Davis,James Johnson,Mike Miller,Nick Calathes,Tayshaun Prince,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201401240HOU,2014,HOU,MEM,39,40,Chandler Parsons,Dwight Howard,Jeremy Lin,Omri Casspi,Patrick Beverley,James Johnson,Mike Miller,Nick Calathes,Tayshaun Prince,Zach Randolph,2,0,2,1,1,1,1,1,0,0,1,1,0,2,5,1.0,1.0,1.0,4,1,3,4,3,0,0,1,0,0,1,0,1,1,6,0.75,0.75,0.0,-1
201401240HOU,2014,HOU,MEM,41,41,Chandler Parsons,James Harden,Jeremy Lin,Patrick Beverley,Terrence Jones,James Johnson,Mike Miller,Nick Calathes,Tayshaun Prince,Zach Randolph,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201401240HOU,2014,HOU,MEM,42,43,Chandler Parsons,James Harden,Jeremy Lin,Patrick Beverley,Terrence Jones,James Johnson,Mike Conley,Mike Miller,Tayshaun Prince,Zach Randolph,3,0,3,1,1,2,2,1,0,0,1,1,0,0,8,1.0,1.0,1.0,3,0,1,3,1,0,0,0,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201401240HOU,2014,HOU,MEM,44,44,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,James Johnson,Mike Conley,Mike Miller,Tayshaun Prince,Zach Randolph,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,0,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201401240HOU,2014,HOU,MEM,45,45,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,Courtney Lee,James Johnson,Marc Gasol,Mike Conley,Zach Randolph,2,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201401240HOU,2014,HOU,MEM,46,47,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,Courtney Lee,James Johnson,Marc Gasol,Mike Conley,Zach Randolph,6,0,1,3,0,3,1,1,0,0,4,1,3,0,3,0.16666666666666666,0.0,0.3333333333333333,3,0,1,2,1,1,0,1,0,0,3,2,1,2,2,0.3333333333333333,0.5,0.0,1
201401250MEM,2014,MEM,HOU,0,7,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,15,0,4,14,4,1,0,2,0,0,11,8,3,1,8,0.26666666666666666,0.2857142857142857,0.0,16,2,5,14,5,2,0,2,1,0,13,8,5,1,10,0.3125,0.35714285714285715,0.0,-1
201401250MEM,2014,MEM,HOU,8,8,Courtney Lee,Kosta Koufos,Nick Calathes,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201401250MEM,2014,MEM,HOU,9,9,Courtney Lee,Kosta Koufos,Nick Calathes,Tayshaun Prince,Zach Randolph,Chandler Parsons,Donatas Motiejunas,Dwight Howard,James Harden,Patrick Beverley,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,10,10,Courtney Lee,James Johnson,Kosta Koufos,Nick Calathes,Zach Randolph,Donatas Motiejunas,Dwight Howard,James Harden,Omri Casspi,Patrick Beverley,1,1,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,11,11,Courtney Lee,James Johnson,Kosta Koufos,Nick Calathes,Zach Randolph,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Omri Casspi,2,2,1,1,1,1,0,0,0,0,3,1,2,0,2,0.5,1.0,0.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201401250MEM,2014,MEM,HOU,12,12,Ed Davis,James Johnson,Kosta Koufos,Mike Conley,Mike Miller,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Omri Casspi,4,0,1,3,1,1,0,1,1,0,2,0,2,0,2,0.25,0.3333333333333333,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201401250MEM,2014,MEM,HOU,13,14,Ed Davis,James Johnson,Kosta Koufos,Mike Conley,Mike Miller,Chandler Parsons,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Terrence Jones,4,0,2,2,2,2,0,2,0,0,2,2,0,1,4,0.5,1.0,0.0,4,0,1,1,0,3,1,1,1,0,2,2,0,2,3,0.25,0.0,0.3333333333333333,1
201401250MEM,2014,MEM,HOU,15,17,Ed Davis,James Johnson,Kosta Koufos,Mike Conley,Mike Miller,Chandler Parsons,James Harden,Jeremy Lin,Omri Casspi,Terrence Jones,7,0,4,4,1,3,3,2,0,0,3,2,1,0,11,0.5714285714285714,0.25,1.0,5,1,4,3,3,2,1,3,0,0,3,2,1,2,9,0.8,1.0,0.5,1
201401250MEM,2014,MEM,HOU,18,18,Ed Davis,James Johnson,Kosta Koufos,Mike Miller,Nick Calathes,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,2,1,0,0,0,2,1,1,0,3,0.5,0.0,0.5,-1
201401250MEM,2014,MEM,HOU,19,20,James Johnson,Marc Gasol,Mike Miller,Nick Calathes,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,4,0,3,4,3,0,0,1,0,0,0,0,0,0,6,0.75,0.75,0.0,2,0,1,1,1,1,0,0,0,0,2,1,1,2,2,0.5,1.0,0.0,1
201401250MEM,2014,MEM,HOU,21,23,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,4,2,2,2,1,2,1,1,0,0,6,4,2,1,5,0.5,0.5,0.5,5,1,1,2,1,3,0,0,1,0,1,0,1,0,2,0.2,0.5,0.0,1
201401250MEM,2014,MEM,HOU,24,24,Courtney Lee,Mike Conley,Mike Miller,Tayshaun Prince,Zach Randolph,Chandler Parsons,Donatas Motiejunas,James Harden,Jeremy Lin,Patrick Beverley,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,0,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201401250MEM,2014,MEM,HOU,25,27,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,5,2,2,5,2,0,0,1,0,0,7,5,2,0,4,0.4,0.4,0.0,5,0,0,4,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,28,31,Courtney Lee,Marc Gasol,Mike Conley,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,8,2,4,7,4,1,0,2,2,0,4,3,1,0,8,0.5,0.5714285714285714,0.0,7,0,4,6,3,1,1,1,0,0,4,4,0,0,9,0.5714285714285714,0.5,1.0,-1
201401250MEM,2014,MEM,HOU,32,34,Courtney Lee,Kosta Koufos,Nick Calathes,Tayshaun Prince,Zach Randolph,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,6,2,1,6,1,0,0,0,1,0,6,4,2,2,2,0.16666666666666666,0.16666666666666666,0.0,5,6,0,3,0,2,0,0,1,0,4,3,1,0,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,35,35,Courtney Lee,Ed Davis,Kosta Koufos,Nick Calathes,Tayshaun Prince,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Patrick Beverley,3,0,3,2,2,1,1,2,0,0,1,1,0,0,7,1.0,1.0,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,36,36,Courtney Lee,Ed Davis,James Johnson,Kosta Koufos,Nick Calathes,Dwight Howard,James Harden,Jeremy Lin,Omri Casspi,Patrick Beverley,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,37,37,Courtney Lee,Ed Davis,James Johnson,Kosta Koufos,Nick Calathes,Aaron Brooks,Jeremy Lin,Omri Casspi,Patrick Beverley,Terrence Jones,4,1,2,4,2,0,0,1,0,0,2,1,1,0,4,0.5,0.5,0.0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,38,38,Courtney Lee,Ed Davis,James Johnson,Kosta Koufos,Nick Calathes,Aaron Brooks,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Patrick Beverley,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,1,0,3,1,2,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201401250MEM,2014,MEM,HOU,39,39,Ed Davis,James Johnson,Kosta Koufos,Mike Conley,Nick Calathes,Aaron Brooks,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Patrick Beverley,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201401250MEM,2014,MEM,HOU,40,40,James Johnson,Marc Gasol,Mike Conley,Nick Calathes,Zach Randolph,Chandler Parsons,Donatas Motiejunas,Dwight Howard,James Harden,Jeremy Lin,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401250MEM,2014,MEM,HOU,41,41,Courtney Lee,James Johnson,Marc Gasol,Mike Conley,Zach Randolph,Chandler Parsons,Donatas Motiejunas,Dwight Howard,James Harden,Jeremy Lin,3,0,2,2,1,1,1,1,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,2,0,1,0,0,2,1,1,0,0,0,0,0,0,3,0.5,0.0,0.5,1
201401250MEM,2014,MEM,HOU,42,43,Courtney Lee,James Johnson,Marc Gasol,Mike Conley,Zach Randolph,Aaron Brooks,Jeremy Lin,Omri Casspi,Robert Covington,Terrence Jones,2,2,1,1,1,1,0,1,0,0,3,1,2,2,2,0.5,1.0,0.0,3,0,2,1,1,2,1,2,0,0,0,0,0,1,5,0.6666666666666666,1.0,0.5,-1
201401250MEM,2014,MEM,HOU,44,47,Ed Davis,Jamaal Franklin,James Johnson,Kosta Koufos,Nick Calathes,Aaron Brooks,Jeremy Lin,Omri Casspi,Robert Covington,Terrence Jones,6,0,4,6,4,0,0,1,0,0,3,3,0,1,8,0.6666666666666666,0.6666666666666666,0.0,8,3,4,2,1,6,3,3,0,0,4,2,2,0,11,0.5,0.5,0.5,-1
201401280HOU,2014,HOU,SAS,0,7,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Boris Diaw,Cory Joseph,Marco Belinelli,Tim Duncan,Tony Parker,14,2,3,11,2,3,1,2,2,0,7,3,4,2,7,0.21428571428571427,0.18181818181818182,0.3333333333333333,12,4,9,10,8,2,1,7,0,0,8,7,1,1,19,0.75,0.8,0.5,-1
201401280HOU,2014,HOU,SAS,8,8,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Patrick Beverley,Cory Joseph,Jeff Ayres,Manu Ginobili,Tim Duncan,Tony Parker,2,0,1,0,0,2,1,1,0,0,1,0,1,1,3,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401280HOU,2014,HOU,SAS,9,9,Aaron Brooks,Donatas Motiejunas,Dwight Howard,Omri Casspi,Patrick Beverley,Cory Joseph,Jeff Ayres,Manu Ginobili,Tim Duncan,Tony Parker,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,3,1,1,1,0,0,0,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
201401280HOU,2014,HOU,SAS,10,10,Aaron Brooks,Donatas Motiejunas,Omri Casspi,Patrick Beverley,Terrence Jones,Boris Diaw,Cory Joseph,Jeff Ayres,Manu Ginobili,Tony Parker,2,0,1,2,1,0,0,1,0,0,2,2,0,0,2,0.5,0.5,0.0,3,0,1,3,1,0,0,1,0,0,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201401280HOU,2014,HOU,SAS,11,13,Aaron Brooks,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Terrence Jones,Boris Diaw,Jeff Ayres,Manu Ginobili,Marco Belinelli,Patty Mills,9,1,3,6,3,3,0,2,2,0,6,3,3,1,6,0.3333333333333333,0.5,0.0,6,0,2,3,1,3,1,2,0,0,5,4,1,0,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
201401280HOU,2014,HOU,SAS,14,15,Aaron Brooks,Chandler Parsons,Jeremy Lin,Omri Casspi,Terrence Jones,Boris Diaw,Jeff Ayres,Manu Ginobili,Marco Belinelli,Patty Mills,3,0,2,3,2,0,0,1,1,0,4,3,1,1,4,0.6666666666666666,0.6666666666666666,0.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201401280HOU,2014,HOU,SAS,16,16,Aaron Brooks,Chandler Parsons,Jeremy Lin,Omri Casspi,Terrence Jones,Boris Diaw,Cory Joseph,Marco Belinelli,Matt Bonner,Patty Mills,1,4,0,1,0,0,0,0,0,0,4,2,2,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201401280HOU,2014,HOU,SAS,17,17,Chandler Parsons,Jeremy Lin,Omri Casspi,Patrick Beverley,Terrence Jones,Boris Diaw,Marco Belinelli,Matt Bonner,Patty Mills,Tony Parker,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,2,2,1,2,1,0,0,1,0,0,3,1,2,0,2,0.5,0.5,0.0,-1
201401280HOU,2014,HOU,SAS,18,22,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Marco Belinelli,Matt Bonner,Patty Mills,Tim Duncan,Tony Parker,10,1,5,7,4,3,1,2,0,0,6,3,3,2,11,0.5,0.5714285714285714,0.3333333333333333,9,0,5,7,4,2,1,2,0,0,4,3,1,1,11,0.5555555555555556,0.5714285714285714,0.5,-1
201401280HOU,2014,HOU,SAS,23,24,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Patrick Beverley,Boris Diaw,Manu Ginobili,Marco Belinelli,Tim Duncan,Tony Parker,3,2,2,2,1,1,1,1,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,3,0,1,2,1,1,0,1,0,0,2,1,1,1,2,0.3333333333333333,0.5,0.0,1
201401280HOU,2014,HOU,SAS,25,27,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Boris Diaw,Cory Joseph,Marco Belinelli,Tim Duncan,Tony Parker,6,2,2,6,2,0,0,2,2,0,6,3,3,0,4,0.3333333333333333,0.3333333333333333,0.0,3,2,0,2,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201401280HOU,2014,HOU,SAS,28,31,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Manu Ginobili,Matt Bonner,Nando De Colo,Patty Mills,Tim Duncan,7,0,5,7,5,0,0,2,0,0,3,3,0,1,10,0.7142857142857143,0.7142857142857143,0.0,7,2,2,6,2,1,0,1,2,0,4,2,2,2,4,0.2857142857142857,0.3333333333333333,0.0,1
201401280HOU,2014,HOU,SAS,32,32,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Aron Baynes,Boris Diaw,Marco Belinelli,Patty Mills,Tony Parker,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201401280HOU,2014,HOU,SAS,33,34,Aaron Brooks,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Patrick Beverley,Aron Baynes,Boris Diaw,Marco Belinelli,Patty Mills,Tony Parker,0,10,0,0,0,0,0,0,0,0,6,3,3,1,0,0.0,0.0,0.0,4,2,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,-1
201401280HOU,2014,HOU,SAS,35,35,Aaron Brooks,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Aron Baynes,Boris Diaw,Marco Belinelli,Patty Mills,Tony Parker,2,2,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,2,0,1,2,1,0,0,1,1,0,1,1,0,0,2,0.5,0.5,0.0,-1
201401280HOU,2014,HOU,SAS,36,36,Aaron Brooks,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Omri Casspi,Aron Baynes,Boris Diaw,Cory Joseph,Marco Belinelli,Patty Mills,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,-1
201401280HOU,2014,HOU,SAS,37,39,Aaron Brooks,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Terrence Jones,Aron Baynes,Boris Diaw,Cory Joseph,Marco Belinelli,Patty Mills,4,3,3,3,3,1,0,1,0,0,3,3,0,1,6,0.75,1.0,0.0,5,2,3,4,3,1,0,2,0,0,1,1,0,0,6,0.6,0.75,0.0,-1
201401280HOU,2014,HOU,SAS,40,41,Aaron Brooks,Donatas Motiejunas,Jeremy Lin,Omri Casspi,Terrence Jones,Aron Baynes,Cory Joseph,Matt Bonner,Nando De Colo,Tony Parker,1,2,1,1,1,0,0,0,0,0,3,2,1,1,2,1.0,1.0,0.0,2,2,1,1,1,1,0,1,1,0,0,0,0,0,2,0.5,1.0,0.0,-1
201401280HOU,2014,HOU,SAS,42,42,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,Aron Baynes,Cory Joseph,Matt Bonner,Nando De Colo,Tony Parker,1,2,1,0,0,1,1,1,0,0,1,0,1,0,3,1.0,0.0,1.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
201401280HOU,2014,HOU,SAS,43,43,Aaron Brooks,Chandler Parsons,Dwight Howard,Jeremy Lin,Terrence Jones,Boris Diaw,Cory Joseph,Marco Belinelli,Tim Duncan,Tony Parker,1,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,1,2,1,0,0,1,1,1,0,0,2,1,1,0,3,1.0,0.0,1.0,-1
201401280HOU,2014,HOU,SAS,44,47,Aaron Brooks,Chandler Parsons,Dwight Howard,Jeremy Lin,Terrence Jones,Boris Diaw,Marco Belinelli,Patty Mills,Tim Duncan,Tony Parker,6,6,2,4,2,2,0,0,1,0,9,2,7,2,4,0.3333333333333333,0.5,0.0,11,0,3,8,2,3,1,1,0,0,6,0,6,2,7,0.2727272727272727,0.25,0.3333333333333333,-1
201401290DAL,2014,DAL,HOU,0,2,Dirk Nowitzki,Jose Calderon,Monta Ellis,Samuel Dalembert,Shawn Marion,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,6,0,3,6,3,0,0,1,0,0,0,0,0,0,6,0.5,0.5,0.0,5,1,4,5,4,0,0,2,0,0,4,3,1,1,8,0.8,0.8,0.0,-1
201401290DAL,2014,DAL,HOU,3,7,DeJuan Blair,Dirk Nowitzki,Jose Calderon,Monta Ellis,Shawn Marion,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,12,3,6,11,6,1,0,4,0,0,6,4,2,0,12,0.5,0.5454545454545454,0.0,8,2,5,6,4,2,1,3,0,0,4,4,0,3,11,0.625,0.6666666666666666,0.5,1
201401290DAL,2014,DAL,HOU,8,9,DeJuan Blair,Jose Calderon,Monta Ellis,Shawn Marion,Vince Carter,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,6,0,2,4,2,2,0,0,0,0,5,3,2,1,4,0.3333333333333333,0.5,0.0,5,0,1,3,0,2,1,1,2,0,2,2,0,0,3,0.2,0.0,0.5,1
201401290DAL,2014,DAL,HOU,10,10,DeJuan Blair,Jose Calderon,Monta Ellis,Shawn Marion,Vince Carter,Chandler Parsons,Donatas Motiejunas,Dwight Howard,Jeremy Lin,Patrick Beverley,3,1,1,1,1,2,0,1,0,0,2,1,1,0,2,0.3333333333333333,1.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201401290DAL,2014,DAL,HOU,11,12,DeJuan Blair,Devin Harris,Jae Crowder,Shawn Marion,Vince Carter,Aaron Brooks,Chandler Parsons,Donatas Motiejunas,Jeremy Lin,Omri Casspi,2,0,2,2,2,0,0,1,0,0,1,1,0,1,4,1.0,1.0,0.0,4,4,3,3,2,1,1,2,0,0,2,0,2,0,7,0.75,0.6666666666666666,1.0,-1
201401290DAL,2014,DAL,HOU,13,13,Brandan Wright,Devin Harris,Dirk Nowitzki,Jae Crowder,Vince Carter,Aaron Brooks,Donatas Motiejunas,Omri Casspi,Patrick Beverley,Terrence Jones,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,1,0,0,2,2,0,0,2,0.5,1.0,0.0,-1
201401290DAL,2014,DAL,HOU,14,16,Brandan Wright,Devin Harris,Dirk Nowitzki,Jae Crowder,Monta Ellis,Aaron Brooks,Donatas Motiejunas,Omri Casspi,Patrick Beverley,Terrence Jones,6,2,4,5,4,1,0,3,0,0,2,0,2,1,8,0.6666666666666666,0.8,0.0,4,2,3,3,3,1,0,2,0,0,1,0,1,2,6,0.75,1.0,0.0,1
201401290DAL,2014,DAL,HOU,17,17,Brandan Wright,Devin Harris,Monta Ellis,Shawn Marion,Vince Carter,Aaron Brooks,Donatas Motiejunas,Omri Casspi,Patrick Beverley,Terrence Jones,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0.0,0.0,0.0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
201401290DAL,2014,DAL,HOU,18,18,Brandan Wright,Jose Calderon,Monta Ellis,Shawn Marion,Vince Carter,Chandler Parsons,Dwight Howard,Jeremy Lin,Patrick Beverley,Terrence Jones,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
